card_name,card_name_eng,収録商品,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
Memories,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！スーパースター!!,,,,all,,L,PL!SP-bp7-025-L,"red:2,yellow:1,purple:2,grey:2",,3,<ライブ開始時> ライブ終了時まで、自分のステージにいる「嵐 千砂都」1人は <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-025-L.png
START!! True dreams,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！スーパースター!!,,,,all,,L,PL!SP-bp7-023-L,"yellow:1,grey:2",,1,<ライブ成功時> エールにより公開された自分のカードの中から、『Liella!』のカードを1枚デッキの一番上に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-023-L.png
未来の音が聴こえる,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！スーパースター!!,,,,b_heart07,,L,PL!SP-bp7-028-L,"red:3,yellow:3,purple:3,grey:12",,8,<ライブ開始時> 自分の控え室にある『Liella!』のメンバーカードを9枚選び、それらをシャッフルし、デッキの一番下に置いてもよい。そうしたとき、ライブ終了時まで、自分のステージにいるすべてのメンバーは <ブレード> を得る。 <ライブ成功時> エールにより公開された自分のカードがすべて『Liella!』の場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-028-L.png
嵐 千砂都,Arashi Chisato,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！スーパースター!!,5yncri5e!,,,,,SECE,PL!SP-bp7-E01-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-E01-SECE.png
桜小路きな子,Sakurakoji Kinako,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！スーパースター!!,5yncri5e!,,,,,SECE,PL!SP-bp7-E03-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-E03-SECE.png
葉月 恋,Hazuki Ren,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！スーパースター!!,KALEIDOSCORE,,,,,SECE,PL!SP-bp7-E02-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-E02-SECE.png
What a Wonderful Dream!!,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！スーパースター!!,,,,red,,L,PL!SP-bp7-027-L,"red:2,yellow:2,purple:2,grey:6",ドロー,5,<ライブ開始時> エネルギー置き場にあるエネルギー1枚をエネルギーデッキに置いてもよい：自分のエネルギーが相手より多い場合、このカードのスコアを＋１する。 <ライブ成功時> 自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。そのエネルギーカードは、次のターンのアクティブフェイズにアクティブしない。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-027-L.png
米女メイ,Yoneme Mei,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！スーパースター!!,CatChu!,,,,,SECE,PL!SP-bp7-E04-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-E04-SECE.png
嵐 千砂都,Arashi Chisato,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！スーパースター!!,5yncri5e!,,,,,PE,PL!SP-bp7-E06-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-E06-PE.png
澁谷かのん,Shibuya Kanon,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！スーパースター!!,CatChu!,,,,,PE+,PL!SP-bp7-E05-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-E05-PE2.png
嵐 千砂都,Arashi Chisato,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！スーパースター!!,5yncri5e!,,,,,PE+,PL!SP-bp7-E06-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-E06-PE2.png
澁谷かのん,Shibuya Kanon,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！スーパースター!!,CatChu!,,,,,PE,PL!SP-bp7-E05-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-E05-PE.png
葉月 恋,Hazuki Ren,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！スーパースター!!,KALEIDOSCORE,,,,,PE,PL!SP-bp7-E07-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-E07-PE.png
葉月 恋,Hazuki Ren,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！スーパースター!!,KALEIDOSCORE,,,,,PE+,PL!SP-bp7-E07-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-E07-PE2.png
桜小路きな子,Sakurakoji Kinako,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！スーパースター!!,5yncri5e!,,,,,PE+,PL!SP-bp7-E08-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-E08-PE2.png
国木田花丸&優木せつ菜&嵐 千砂都,,ブースターパック MELLOW MOMENT,メンバー,"ラブライブ！サンシャイン!!,ラブライブ！虹ヶ咲学園スクールアイドル同好会,ラブライブ！スーパースター!!",,15,"red:2,green:2,purple:2",,4,R+,LL-bp7-001-R＋,,,,<常時> このカードのプレイに際し、自分の手札から「国木田花丸」と「優木せつ菜」と「嵐 千砂都」のメンバーカードをそれぞれ1枚ずつ控え室に置いてもよい。そうしたとき、このカードのコストは10になる。 <登場> 自分の控え室からライブカードを1枚手札に加える。 <ライブ成功時> 自分の控え室からメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/LL-bp7-001-R2.png
黒澤ダイヤ＆三船栞子,,ブースターパック MELLOW MOMENT,エネルギー,"ラブライブ！サンシャイン!!,ラブライブ！虹ヶ咲学園スクールアイドル同好会",,,,,,LLE,LL-bp7-E22-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/LL-bp7-E22-LLE.png
高海千歌＆中須かすみ,,ブースターパック MELLOW MOMENT,エネルギー,"ラブライブ！サンシャイン!!,ラブライブ！虹ヶ咲学園スクールアイドル同好会",,,,,,LLE,LL-bp7-E11-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/LL-bp7-E11-LLE.png
朝香果林＆若菜四季,,ブースターパック MELLOW MOMENT,エネルギー,,,,,,,LLE,LL-bp7-E44-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/LL-bp7-E44-LLE.png
津島善子＆平安名すみれ,,ブースターパック MELLOW MOMENT,エネルギー,"ラブライブ！サンシャイン!!,ラブライブ！スーパースター!!",,,,,,LLE,LL-bp7-E33-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/LL-bp7-E33-LLE.png
Jellyfish,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！スーパースター!!,5yncri5e!,,,all,,SECL,PL!SP-pb1-025-SECL,"red:4,purple:4,grey:6",,6,<ライブ開始時> 自分のステージにいる、このターン中に登場、またはエリアを移動した『5yncri5e!』のメンバー1人につき、このカードを成功させるための必要ハートを grey 減らす。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-pb1-025-SECL.png
桜小路きな子,Sakurakoji Kinako,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！スーパースター!!,5yncri5e!,,,,,PE,PL!SP-bp7-E08-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-E08-PE.png
鹿角聖良,Kazuno Sarah,ブースターパック MELLOW MOMENT,エネルギー,,,,,,,PE+,PL!S-bp7-E07-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!S-bp7-E07-PE2.png
鐘嵐珠＆ウィーン・マルガレーテ,,ブースターパック MELLOW MOMENT,エネルギー,,,,,,,LLE,LL-bp7-E55-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/LL-bp7-E55-LLE.png
鹿角聖良,Kazuno Sarah,ブースターパック MELLOW MOMENT,エネルギー,,,,,,,PE,PL!S-bp7-E07-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!S-bp7-E07-PE.png
鹿角理亞,Kazuno Leah,ブースターパック MELLOW MOMENT,エネルギー,,,,,,,PE+,PL!S-bp7-E08-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!S-bp7-E08-PE2.png
鹿角理亞,Kazuno Leah,ブースターパック MELLOW MOMENT,エネルギー,,,,,,,PE,PL!S-bp7-E08-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!S-bp7-E08-PE.png
